Tipo de Violencia o Discriminación;Procuraduria;Año;Edad de la Victima;Pais o Municipio Vivienda Victima;Nivel Educativo Victima;Estado Familiar Victima;VIOLENCIA PATRIMONIAL;VIOLENCIA PSICOLOGICA;VIOLENCIA FISICA;VIOLENCIA SEXUAL;VIOLENCIA ECONOMICA;VIOLENCIA SIMBOLICA;DISCRIMINACIÓN EN LOS DERECHOS ECONOMICOS Y LABORALES;DISCRIMINACIÓN EN EL DERECHO A LA EDUCACIÓN;DISCRIMINACIÓN EN EL DERECHO A LA PARTICIPACIÓN POLITICA;DISCRIMINACIÓN EN EL DERECHO DE PARTICIPACIÓN EN EL DESARROLLO RURAL;DISCRIMINACIÓN EN LOS DERECHOS A LA SALUD Y OTROS DERECHOS SOCIALES Y CULTURALES;Relación con la persona denunciada
Violencia de Género;Santa Ana;2017;39;SANTA ANA;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Subalterno(a)
Violencia Intrafamiliar;Cabañas;2017;39;SENSUNTEPEQUE;6o Grado;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Cabañas;2017;39;SENSUNTEPEQUE;9o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Tio(a) de
Violencia Intrafamiliar;Cabañas;2017;39;SENSUNTEPEQUE;Egresado Universitario;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Chalatenango;2017;39;AZACUALPA;5o Grado;Casado(a);0;0;1;1;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Chalatenango;2017;39;CHALATENANGO;Egresado Universitario;Casado(a);1;1;0;1;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Chalatenango;2017;39;EL SALVADOR;Sin educación académica;Casado(a);1;1;0;1;0;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;Chalatenango;2017;39;SAN JUAN OPICO;Bachiller;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Libertad;2017;39;NUEVO CUSCATLAN;9o Grado;Soltero(a);1;1;0;1;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;La Libertad;2017;39;SANTA TECLA;Graduado Universitario;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia Intrafamiliar;La Libertad;2017;39;SONSONATE;Graduado Universitario;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Paz;2017;39;ZACATECOLUCA;2o Grado;Casado(a);0;1;1;1;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Unión;2017;39;CONCHAGUA;6o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Unión;2017;39;LA UNION;Bachiller;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Morazán;2017;39;CORINTO;Sin educación académica;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Morazán;2017;39;SAN FRANCISCO GOTERA;6o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Morazán;2017;39;SAN FRANCISCO GOTERA;Bachiller;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Morazán;2017;39;SAN FRANCISCO GOTERA;Egresado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Morazán;2017;39;SOCIEDAD;9o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;39;MEJICANOS;Bachiller;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;39;SAN SALVADOR;6o Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;39;SAN SALVADOR;9o Grado;Casado(a);1;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;39;SAN SALVADOR;9o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;39;SAN SALVADOR;9o Grado;Soltero(a);0;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;39;SAN SALVADOR;Bachiller;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;39;SAN SALVADOR;Graduado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Jefe(a)
Violencia Intrafamiliar;San Salvador;2017;39;SAN SALVADOR;Graduado Universitario;Casado(a);1;1;1;0;1;1;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;39;SAN SALVADOR;Sin educación académica;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Santa Ana;2017;39;EL CONGO;Graduado Universitario;Casado(a);0;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Santa Ana;2017;39;SANTA ANA;Graduado Universitario;Casado(a);0;1;1;0;1;1;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Santa Ana;2017;39;SANTA ANA;Graduado Universitario;Casado(a);0;1;1;0;1;1;0;0;0;0;0;N/D
Violencia Intrafamiliar;Sonsonate;2017;39;SALCOATITAN;8o Grado;Unión no matrimonial;1;1;1;1;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Usulután;2017;39;JIQUILISCO;6o Grado;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Usulután;2017;39;JUCUAPA;9o Grado;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Expareja
Discriminación;Santa Ana;2017;40;SANTA ANA;Egresado Universitario;Soltero(a);0;1;0;0;0;0;1;0;0;0;0;Jefe(a)
Violencia de Género;La Libertad;2017;40;COLON;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;40;QUEZALTEPEQUE;5o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Paz;2017;40;SANTIAGO NONUALCO;4o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;40;ZACATECOLUCA;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;40;AYUTUXTEPEQUE;Técnico;Soltero(a);0;1;0;0;0;0;1;1;0;0;0;Compañero(a) de Trabajo
Violencia de Género;San Salvador;2017;40;SAN SALVADOR;8o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;40;SAN SALVADOR;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Vecino(a)
Violencia de Género;San Salvador;2017;40;SAN SALVADOR;Egresado Universitario;Soltero(a);0;1;0;0;0;1;1;0;0;0;0;Compañero(a) de Trabajo
Violencia de Género;San Vicente;2017;40;TECOLUCA;5o Grado;Viudo(a);0;1;0;0;0;0;0;0;0;0;0;Vecino(a)
Violencia de Género;Santa Ana;2017;40;SANTA ANA;Bachiller;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Subalterno(a)
Violencia Intrafamiliar;Ahuachapán;2017;40;ATIQUIZAYA;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Ahuachapán;2017;40;TACUBA;9o Grado;Casado(a);0;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Cabañas;2017;40;ILOBASCO;9o Grado;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Cabañas;2017;40;SENSUNTEPEQUE;2o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Chalatenango;2017;40;EL SALVADOR;Sin educación académica;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Chalatenango;2017;40;LA REINA;9o Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Chalatenango;2017;40;SAN MIGUEL DE MERCEDES;Egresado Universitario;Casado(a);0;1;1;0;0;1;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;40;ANTIGUO CUSCATLAN;9o Grado;Viudo(a);0;1;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia Intrafamiliar;La Libertad;2017;40;SAN JUAN OPICO;Graduado Universitario;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;40;SANTA ANA;Graduado Universitario;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Libertad;2017;40;SANTA TECLA;Bachiller;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;40;SANTA TECLA;Bachiller;Casado(a);0;1;1;1;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;40;SANTA TECLA;Graduado Universitario;Casado(a);0;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Paz;2017;40;SAN JUAN NONUALCO;3er Grado;Casado(a);0;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Paz;2017;40;SAN JUAN NONUALCO;Sin educación académica;Casado(a);0;1;0;1;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Paz;2017;40;SAN LUIS TALPA;3er Grado;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Morazán;2017;40;DELICIAS DE CONCEPCION;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Morazán;2017;40;EL DIVISADERO;Graduado Universitario;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Hermano(a)
Violencia Intrafamiliar;San Salvador;2017;40;CUSCATANCINGO;Bachiller;Soltero(a);0;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;40;SAN SALVADOR;9o Grado;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;40;SAN SALVADOR;Bachiller;Soltero(a);1;1;1;0;0;0;0;0;0;0;0;Hermano(a)
Violencia Intrafamiliar;San Vicente;2017;40;SAN VICENTE;Bachiller;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Santa Ana;2017;40;SANTA ANA;Graduado Universitario;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Santa Ana;2017;40;SANTA ANA;Graduado Universitario;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Sonsonate;2017;40;SONSONATE;Egresado Universitario;Divorciado(a);1;1;0;0;1;1;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Usulután;2017;40;SANTA ELENA;Egresado Universitario;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Discriminación;San Vicente;2017;41;SAN VICENTE;Cursando Universidad;Soltero(a);0;0;0;0;0;0;1;0;0;0;0;Jefe(a)
Discriminación;Santa Ana;2017;41;SANTA ANA;Bachiller;Soltero(a);0;1;0;0;0;0;1;0;0;0;1;Jefe(a)
Violencia de Género;La Libertad;2017;41;QUEZALTEPEQUE;9o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;41;QUEZALTEPEQUE;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia de Género;La Libertad;2017;41;SANTA TECLA;Técnico;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia de Género;San Vicente;2017;41;SAN VICENTE;Sin educación académica;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Compañero(a) de Trabajo
Violencia de Género;Usulután;2017;41;JUCUAPA;Sin educación académica;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Ahuachapán;2017;41;AHUACHAPAN;Bachiller;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Ahuachapán;2017;41;AHUACHAPAN;Bachiller;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Cabañas;2017;41;SENSUNTEPEQUE;2o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;Cabañas;2017;41;SENSUNTEPEQUE;9o Grado;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Libertad;2017;41;COLON;Graduado Universitario;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Libertad;2017;41;QUEZALTEPEQUE;9o Grado;Unión no matrimonial;0;1;0;0;0;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia Intrafamiliar;La Libertad;2017;41;SANTA TECLA;7o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;41;SOYAPANGO;Bachiller;Soltero(a);0;1;0;1;1;1;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Paz;2017;41;SAN JUAN NONUALCO;3er Grado;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Paz;2017;41;SAN RAFAEL OBRAJUELO;2o Grado;Soltero(a);0;1;0;1;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Paz;2017;41;SAN RAFAEL OBRAJUELO;Bachiller;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Unión;2017;41;LA UNION;1er. Año de Bachillerato;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Unión;2017;41;LA UNION;Sin educación académica;Soltero(a);0;1;1;0;1;0;0;0;0;0;0;Es hijo(a) de
Violencia Intrafamiliar;Morazán;2017;41;SAN FRANCISCO GOTERA;9o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;41;SAN MARTIN;Graduado Universitario;Divorciado(a);0;1;1;0;0;0;0;0;0;0;0;Es hijo(a) de
Violencia Intrafamiliar;San Salvador;2017;41;SAN SALVADOR;3er. Año de Bachillerato;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Salvador;2017;41;SAN SALVADOR;6o Grado;Casado(a);0;1;1;1;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;41;SAN SALVADOR;Bachiller;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;41;SAN SALVADOR;Bachiller;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;41;SAN SALVADOR;Cursando Universidad;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;41;SAN SALVADOR;Egresado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;41;SAN SALVADOR;Graduado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;San Salvador;2017;41;SAN SALVADOR;Graduado Universitario;Divorciado(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Vicente;2017;41;SAN VICENTE;Cursando Universidad;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Santa Ana;2017;41;SANTA ANA;7o Grado;Casado(a);1;0;1;1;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Santa Ana;2017;41;SANTA ANA;9o Grado;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Sonsonate;2017;41;JUAYUA;Bachiller;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Discriminación;San Vicente;2017;42;SAN VICENTE;Egresado Universitario;Casado(a);0;0;0;0;0;0;1;0;0;0;0;Compañero(a) de Trabajo
Violencia de Género;La Libertad;2017;42;SACACOYO;2o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;42;SACACOYO;2o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;42;OLOCUILTA;9o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia de Género;San Salvador;2017;42;SANTA TECLA;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Trabajo
Violencia Intrafamiliar;Ahuachapán;2017;42;AHUACHAPAN;Bachiller;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Hermano(a)
Violencia Intrafamiliar;Cabañas;2017;42;ILOBASCO;2o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Suegra(o) de el
Violencia Intrafamiliar;Cabañas;2017;42;SENSUNTEPEQUE;Graduado Universitario;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Paz;2017;42;SAN JUAN TALPA;Sin educación académica;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Sobrino(a)
Violencia Intrafamiliar;La Paz;2017;42;SAN PEDRO MASAHUAT;Bachiller;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Paz;2017;42;SANTIAGO NONUALCO;1er Grado;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;La Paz;2017;42;SANTIAGO NONUALCO;Técnico;Casado(a);0;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Unión;2017;42;LA UNION;4o Grado;Soltero(a);0;1;0;1;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Unión;2017;42;LA UNION;6o Grado;Soltero(a);1;1;0;1;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Unión;2017;42;PASAQUINA;7o Grado;Soltero(a);1;1;0;1;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Unión;2017;42;SAN ALEJO;Bachiller;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Morazán;2017;42;GUATAJIAGUA;Sin educación académica;Unión no matrimonial;0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;Morazán;2017;42;SAN FRANCISCO GOTERA;9o Grado;Unión no matrimonial;0;1;0;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Salvador;2017;42;APOPA;Sin educación académica;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;42;CIUDAD DELGADO;Bachiller;Divorciado(a);1;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;42;MEJICANOS;Bachiller;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;42;SAN SALVADOR;6o Grado;Soltero(a);0;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;42;SAN SALVADOR;6o Grado;Soltero(a);0;1;1;0;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;San Salvador;2017;42;SAN SALVADOR;Bachiller;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;42;SAN SALVADOR;Egresado Universitario;Divorciado(a);1;1;0;1;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Vicente;2017;42;SAN VICENTE;Egresado Universitario;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Santa Ana;2017;42;CHALCHUAPA;6o Grado;Soltero(a);1;1;0;1;1;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia Intrafamiliar;Santa Ana;2017;42;CHALCHUAPA;6o Grado;Soltero(a);1;1;0;1;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Santa Ana;2017;42;SANTA ANA;1er. Año de Bachillerato;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Usulután;2017;42;ALEGRIA;Sin educación académica;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Usulután;2017;42;JIQUILISCO;2o Grado;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia de Género;La Libertad;2017;43;COLON;8o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;43;JAYAQUE;9o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Unión;2017;43;CONCHAGUA;1er Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Unión;2017;43;SAN MIGUEL;Egresado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;43;SAN SALVADOR;Bachiller;Divorciado(a);0;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia de Género;San Salvador;2017;43;SAN SALVADOR;Graduado Universitario;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia de Género;San Salvador;2017;43;SAN SALVADOR;Graduado Universitario;Casado(a);1;1;0;0;1;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;43;SAN SALVADOR;Graduado Universitario;Soltero(a);0;1;0;1;0;0;0;0;0;0;0;Subalterno(a)
Violencia de Género;San Salvador;2017;43;SOYAPANGO;Bachiller;Casado(a);0;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Ahuachapán;2017;43;TURIN;6o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Cabañas;2017;43;SAN ISIDRO;6o Grado;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Cabañas;2017;43;SENSUNTEPEQUE;Sin educación académica;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;43;ANTIGUO CUSCATLAN;Bachiller;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;43;LA LIBERTAD;Bachiller;Divorciado(a);1;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Libertad;2017;43;SANTA TECLA;Graduado Universitario;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Unión;2017;43;PASAQUINA;9o Grado;Casado(a);0;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Unión;2017;43;SANTA ROSA DE LIMA;Bachiller;Casado(a);1;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Unión;2017;43;SANTA ROSA DE LIMA;Bachiller;Casado(a);1;1;0;1;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;Morazán;2017;43;JOCORO;Egresado Universitario;Soltero(a);0;1;0;1;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;43;CIUDAD DELGADO;9o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;43;CIUDAD DELGADO;Sin educación académica;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Salvador;2017;43;EL SALVADOR;Graduado Universitario;Casado(a);1;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;43;GUAZAPA;Sin educación académica;Casado(a);1;1;1;1;1;1;0;0;0;0;1;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;43;MEJICANOS;9o Grado;Soltero(a);1;1;0;1;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;43;MEJICANOS;Bachiller;Casado(a);1;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;43;SAN SALVADOR;Bachiller;Divorciado(a);0;1;1;1;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;43;SAN SALVADOR;Graduado Universitario;Casado(a);0;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;43;SOYAPANGO;6o Grado;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Vicente;2017;43;SAN VICENTE;Sin educación académica;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Santa Ana;2017;43;SANTA ANA;Bachiller;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;Es madre de
Violencia Intrafamiliar;Santa Ana;2017;43;SANTA ANA;Cursando Universidad;Divorciado(a);1;1;1;1;1;0;0;1;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Usulután;2017;43;USULUTAN;1er Grado;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Usulután;2017;43;USULUTAN;6o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia de Género;La Libertad;2017;44;CIUDAD ARCE;6o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;44;ZACATECOLUCA;5o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;44;ZACATECOLUCA;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;44;APOPA;4o Grado;Casado(a);0;0;1;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;44;SAN SALVADOR;Egresado Universitario;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Jefe(a)
Violencia de Género;San Salvador;2017;44;SAN SALVADOR;Graduado Doctorado;Casado(a);0;0;0;0;0;1;0;0;1;0;1;Compañero(a) de Trabajo
Violencia de Género;San Salvador;2017;44;SANTA CLARA;9o Grado;Casado(a);0;1;0;0;0;0;1;1;0;0;0;Compañero(a) de Trabajo
Violencia de Género;Santa Ana;2017;44;EL CONGO;Sin educación académica;Unión no matrimonial;0;0;0;0;0;0;0;0;0;0;0;otro
